code;type;discipline;class;result;wind;venue;venueCountry;environment;date;name;firstname;lastname;nation;yearOfBirth;sex
NR;;60H;M;7.58;;Cochabamba;BOL;Indoor;2022-02-20;Rafael Henrique Pereira;;;BRA;1997;Male
NR;;60H;M;7.62;;Sofia;BUL;Indoor;2000-01-29;Zhivko Videnov;;;BUL;1977;Male
NR;;60H;M;7.66;;Cochabamba;BOL;Indoor;2024-01-28;Martín Sáenz;;;CHI;2001;Male
NR;;60H;M;7.41;;Birmingham;GBR;Indoor;2012-02-18;Liu Xiang;;;CHN;1983;Male
NR;;60H;M;7.61;;Moskva;RUS;Indoor;2006-03-11;Paulo Villar;;;COL;1978;Male
NR;;60H;M;7.87;;Ann Arbor;USA;Indoor;2004-02-21;Abdallah Mohamed;;;COM;1981;Male
NR;;60H;M;7.69;;Zagreb;CRO;Indoor;2010-01-30;Jurica Grabušić;;;CRO;1983;Male
NR;;60H;M;7.33;;Düsseldorf;GER;Indoor;2008-02-08;Dayron Robles;;;CUB;1986;Male
NR;;60H;M;7.51;;Birmingham;GBR;Indoor;2018-03-04;Milan Trajkovic;;;CYP;1992;Male
NR;;60H;M;7.44;;Praha;CZE;Indoor;2010-02-27;Petr Svoboda;;;CZE;1984;Male
NR;;60H;M;7.68;;Beograd;SRB;Indoor;2017-03-03;Andreas Martinsen;;;DEN;1990;Male
NR;;60H;M;7.75;;New York;USA;Indoor;2009-02-06;Ramón Sosa;;;DOM;1986;Male
NR;;60H;M;7.71;;Madrid;ESP;Indoor;2005-02-24;Jackson Quiñónez;;;ECU;1980;Male
NR;;60H;M;7.79;;Mondeville;FRA;Indoor;2024-02-07;Yousuf Badawy Sayyed;;;EGY;2002;Male
NR;;60H;M;8.0;;Cambridge;USA;Indoor;2023-02-03;Víctor Steiner;;;ESA;2001;Male
NR;;60H;M;7.48;;Toruń;POL;Indoor;2017-02-10;Orlando Ortega;;;ESP;1991;Male
NR;;60H;M;7.48;;Madrid;ESP;Indoor;2023-02-19;Enrique Llopis;;;ESP;2000;Male
NR;;60H;M;7.66;;Pärnu;EST;Indoor;2021-12-26;Keiso Pedriks;;;EST;1994;Male
NR;;60H;M;7.56;;Budapest;HUN;Indoor;1983-03-06;Arto Bryggare;;;FIN;1958;Male
NR;;60H;M;7.41;;Berlin;GER;Indoor;2016-02-13;Dimitri Bascou;;;FRA;1987;Male
NR;;60H;M;7.3;;Sindelfingen;GER;Indoor;1994-03-06;Colin Jackson;;;GBR;1967;Male
NR;;60H;M;7.66;;Göteborg;SWE;Indoor;1974-03-10;Anatoliy Moshiashvili;;;GEO;1950;Male
NR;;60H;M;7.41;;Chemnitz;GER;Indoor;1999-01-29;Falk Balzer;;;GER;1973;Male
NR;;60H;M;7.84;;Boston;USA;Indoor;2022-02-05;Yakubu Ibrahim;;;GHA;1995;Male
NR;;60H;M;7.59;;Metz;FRA;Indoor;2020-02-09;Konstadínos Douvalídis;;;GRE;1987;Male
NR;;60H;M;7.7;;Fayetteville;USA;Indoor;2007-03-09;Alleyne Lett;;;GRN;1983;Male
NR;;60H;M;8.5;;Colorado Springs;USA;Indoor;2022-12-10;Mauricio Galindo;;;GUA;2000;Male
NR;;60H;M;8.16;;Brookings;USA;Indoor;2019-03-01;Moussa Conde;;;GUI;1996;Male
NR;;60H;M;7.55;;Stockholm;SWE;Indoor;2001-02-15;Dudley Dorival;;;HAI;1975;Male
NR;;60H;M;7.83;;Astana;KAZ;Indoor;2023-02-11;Cheung Wang Fung;;;HKG;1997;Male
NR;;60H;M;8.04;;Valencia;ESP;Indoor;2009-02-14;Ronald Bennett;;;HON;1986;Male
NR;;60H;M;7.53;;Budapest;HUN;Indoor;2017-02-19;Balázs Baji;;;HUN;1989;Male
NR;;60H;M;7.98;;Birmingham;GBR;Indoor;2018-03-03;Rio Maholtra;;;INA;1993;Male
NR;;60H;M;7.7;;Seattle;USA;Indoor;2017-01-14;Thingalaya Siddhanth;;;IND;1991;Male
NR;;60H;M;7.82;;Tehran;IRI;Indoor;2004-02-08;Rohallah Ashgari;;;IRI;1982;Male
NR;;60H;M;7.57;;Blacksburg;USA;Indoor;1999-02-26;Peter Coghlan;;;IRL;1975;Male
NR;;60H;M;7.77;;Malmö;SWE;Indoor;2016-02-28;Amir Shaker;;;IRQ;1989;Male
NR;;60H;M;7.98;;Reykjavik;ISL;Indoor;2000-02-13;Jón Arnar Magnússon;;;ISL;1969;Male
NR;;60H;M;7.86;;Bratislava;SVK;Indoor;2024-01-28;Dor Hayon;;;ISR;1998;Male
NR;;60H;M;7.57;;Albuquerque;USA;Indoor;2014-03-14;Eddie Lovett;;;ISV;1992;Male
NR;;60H;M;7.57;;New York;USA;Indoor;2017-02-11;Eddie Lovett;;;ISV;1992;Male
NR;;60H;M;7.43;;Glasgow;GBR;Indoor;2024-03-02;Lorenzo Ndele Simonelli;;;ITA;2002;Male
NR;;60H;M;7.41;;Portland;USA;Indoor;2016-03-20;Omar McLeod;;;JAM;1994;Male
NR;;60H;M;7.5;;Osaka;JPN;Indoor;2021-03-17;Shunsuke Izumiya;;;JPN;2000;Male
NR;;60H;M;7.59;;Astana;KAZ;Indoor;2024-01-27;David Yefremov;;;KAZ;1999;Male
NR;;60H;M;7.97;;Mankato;USA;Indoor;2023-02-26;Lawrence Lokonobei;;;KEN;2000;Male
NR;;60H;M;8.1;;Barcelona;ESP;Indoor;1995-03-11;Yevgeniy Shorokhov;;;KGZ;1974;Male
NR;;60H;M;7.73;;Astana;KAZ;Indoor;2023-02-12;Kim Kyung-Tae;;;KOR;1997;Male
NR;;60H;M;7.57;;Mondeville;FRA;Indoor;2018-02-03;Ahmad Al-Moualed;;;KSA;1988;Male
NR;;60H;M;7.52;;Madrid;ESP;Indoor;2020-02-21;Yaqoub Al-Yoha;;;KUW;1993;Male
NR;;60H;M;7.42;;Moskva;URS;Indoor;1989-02-25;Igors Kazanovs;;;LAT;1963;Male
NR;;60H;M;8.2;;Wien;AUT;Indoor;2018-02-11;Ahmad Hazer;;;LBN;1989;Male
NR;;60H;M;7.61;;Mondeville;FRA;Indoor;2022-02-09;Wellington Zaza;;;LBR;1995;Male
NR;;60H;M;8.11;;Waverly;USA;Indoor;2023-03-04;Giovanni Alfred;;;LCA;2001;Male
NR;;60H;M;7.69;;Manhattan;USA;Indoor;2012-01-21;Mantas Šilkauskas;;;LTU;1988;Male
NR;;60H;M;7.73;;Louvain-la-Neuve;BEL;Indoor;2022-02-26;François Grailet;;;LUX;1994;Male
NR;;60H;M;8.17;;Tehran;IRI;Indoor;2018-02-02;Costa Lai Ho Tat;;;MAC;1993;Male
NR;;60H;M;7.82;;Luxembourg;LUX;Indoor;2005-01-29;Joseph Berlioz Randriamihaja;;;MAD;1975;Male
NR;;60H;M;7.69;;Reims;FRA;Indoor;2018-01-31;Mohamed Koussi;;;MAR;1994;Male
NR;;60H;M;7.91;;Pattaya;THA;Indoor;2006-02-11;Mohd Faiz Mohamad;;;MAS;1983;Male
NR;;60H;M;7.84;;Sofia;BUL;Indoor;1995-02-04;Aleksandr Yenko;;;MDA;1972;Male
NR;;60H;M;8.08;;Houston;USA;Indoor;2014-02-01;José Antonio Flores;;;MEX;1989;Male
NR;;60H;M;8.41;;Sofia;BUL;Indoor;1993-02-08;Robert Kosev;;;MKD;1973;Male
NR;;60H;M;7.77;;Paris;FRA;Indoor;2010-02-28;Mohammed Kone;;;MLI;1988;Male
NR;;60H;M;7.95;;Beograd;SRB;Indoor;2021-01-16;Darko Pešić;;;MNE;1992;Male
NR;;60H;M;8.77;;Bompas;FRA;Indoor;2007-02-03;Anthony de Sevelinges;;;MON;1978;Male
NR;;60H;M;7.71;;Miramas;FRA;Indoor;2024-02-02;Jeremie Lararaudeuse;;;MRI;2001;Male
NR;;60H;M;7.52;;Stuttgart;GER;Indoor;2009-02-07;Gregory Sedoc;;;NED;1981;Male
NR;;60H;M;11.04;;Macau;MAC;Indoor;2007-10-31;Santosh Kumar Shrestha;;;NEP;1983;Male
NR;;60H;M;7.64;;Paris;FRA;Indoor;2009-02-13;Selim Nurudeen;;;NGR;1983;Male
NR;;60H;M;7.69;;Göteborg;SWE;Indoor;2013-03-01;Vladimir Vukicevic;;;NOR;1991;Male
NR;;60H;M;8.2;;Joplin;USA;Indoor;2017-02-11;Cody Thomas;;;NZL;1991;Male
NR;;60H;M;8.16;;Doha;QAT;Indoor;2012-01-25;Jalal Salem Al-Ghabshi;;;OMA;1983;Male
NR;;60H;M;7.79;;Houston;USA;Indoor;1998-01-31;Curt Young;;;PAN;1974;Male
NR;;60H;M;7.87;;Cochabamba;BOL;Indoor;2022-02-20;Mauricio Garrido;;;PER;1996;Male
NR;;60H;M;7.46;;Glasgow;GBR;Indoor;2024-03-02;Jakub Szymański;;;POL;2002;Male
NR;;60H;M;7.66;;Metz;FRA;Indoor;2014-02-28;Rasul Dabó;;;POR;1989;Male
NR;;60H;M;7.66;;Praha;CZE;Indoor;2015-03-06;João Almeida;;;POR;1988;Male
NR;;60H;M;7.71;;Flagstaff;USA;Indoor;2014-02-08;Héctor Cotto;;;PUR;1984;Male
NR;;60H;M;7.71;;Albuquerque;USA;Indoor;2023-02-04;Ayden Owens-Delerme;;;PUR;2000;Male
NR;;60H;M;8.23;;Metz;FRA;Indoor;2009-01-11;Toriki Urarii;;;PYF;1988;Male
NR;;60H;M;7.78;;Aarhus;DEN;Indoor;2024-01-23;Saeed Othman Zamzoun Al-Absi;;;QAT;2002;Male
NR;;60H;M;7.5;;Liévin;FRA;Indoor;1994-02-13;Gheorghe Boroi;;;ROU;1964;Male
NR;;60H;M;7.52;;Gent;BEL;Indoor;2001-02-23;Shaun Bownes;;;RSA;1970;Male
NR;;60H;M;7.44;;Moskva;RUS;Indoor;2008-02-16;Yevgeniy Borisov;;;RUS;1984;Male
NR;;60H;M;8.64;;Moskva;RUS;Indoor;2006-03-11;Avele Tanielu;;;SAM;1969;Male
NR;;60H;M;7.75;;Hampton;USA;Indoor;2013-02-10;Moussa Dembele;;;SEN;1988;Male
NR;;60H;M;7.87;;Fayetteville;USA;Indoor;2021-02-26;Andre Turay;;;SLE;2000;Male
NR;;60H;M;7.64;;Wien;AUT;Indoor;2008-01-29;Damjan Zlatnar;;;SLO;1977;Male
NR;;60H;M;9.22;;Ancona;ITA;Indoor;2000-02-20;Manlio Molinari;;;SMR;1964;Male
NR;;60H;M;7.67;;Albuquerque;USA;Indoor;2014-03-14;Milan Ristić;;;SRB;1991;Male
NR;;60H;M;7.94;;Sindelfingen;GER;Indoor;1998-02-14;Chaminda Fonseka;;;SRI;1972;Male
NR;;60H;M;8.46;;Espinho;POR;Indoor;2003-01-18;Arlindo Pinheiro;;;STP;1971;Male
NR;;60H;M;7.41;;Istanbul;TUR;Indoor;2023-03-05;Jason Joseph;;;SUI;1998;Male
NR;;60H;M;7.55;;Praha;CZE;Indoor;1999-02-20;Igor Kováč;;;SVK;1969;Male
NR;;60H;M;7.54;;Lisboa;POR;Indoor;2001-03-09;Robert Kronberg;;;SWE;1976;Male
NR;;60H;M;7.78;;Hanoi;VIE;Indoor;2009-11-01;Jumrut Rittidet;;;THA;1989;Male
NR;;60H;M;8.47;;Maebashi;JPN;Indoor;1999-03-05;Baimourad Achirmouradov;;;TKM;1973;Male
NR;;60H;M;7.67;;Beograd;SRB;Indoor;2022-03-20;Chen Kuei-Ju;;;TPE;1993;Male
NR;;60H;M;7.59;;Fayetteville;USA;Indoor;2013-03-09;Wayne Davis;;;TTO;1991;Male
NR;;60H;M;7.81;;Findlay;USA;Indoor;2017-02-25;Rami Gharsalli;;;TUN;1993;Male
NR;;60H;M;7.7;;Beograd;SRB;Indoor;2022-03-20;Mikdat Sevler;;;TUR;1998;Male
NR;;60H;M;7.53;;Kyiv;UKR;Indoor;1994-02-12;Vladimir Belokon;;;UKR;1969;Male
NR;;60H;M;7.53;;Karlsruhe;GER;Indoor;2007-02-11;Serhiy Demydyuk;;;UKR;1982;Male
NR;;60H;M;7.27;;Albuquerque;USA;Indoor;2024-02-16;Grant Holloway;;;USA;1997;Male
NR;;60H;M;8.19;;Hanoi;VIE;Indoor;2009-10-01;Tran Nghia Nhan;;;VIE;1985;Male
NR;;60H;M;7.73;;Wien;AUT;Indoor;2002-03-01;Miroslav Novaković;;;YUG;1976;Male
NR;;60H;M;7.94;;Blacksburg;USA;Indoor;2000-02-19;Iain Harnden;;;ZIM;1976;Male
NR;;STA;M;3.72;;Bremen;GER;Outdoor;2014-05-29;Said Gilani;;;AFG;1996;Male
NR;;STA;M;3.5;;Sittard;NED;Outdoor;1997-08-31;Ivor Landburg;;;AHO;;Male
NR;;STA;M;3.21;;Cobleskill;USA;Outdoor;2002-04-27;Andre Samuel;;;AIA;;Male
NR;;STA;M;5.4;;Athína;GRE;Outdoor;1991-07-07;Sazan Fisheku;;;ALB;1969;Male
NR;;STA;M;5.5;;Zweibrücken;GER;Outdoor;2015-06-14;Hichem Cherabi;;;ALG;1993;Male
NR;;STA;M;4.95;;Serravalle;SMR;Outdoor;2017-06-01;Miquel Vilchez;;;AND;1993;Male
NR;;STA;M;4.05;;Luanda;ANG;Outdoor;1989-06-11;José Francisco;;;ANG;;Male
NR;;STA;M;3.8;;Newham;GBR;Outdoor;1973-06-02;Calvin Greenaway;;;ANT;1948;Male
NR;;STA;M;5.75;;Toronto;CAN;Outdoor;2015-07-21;Germán Chiaraviglio;;;ARG;1987;Male
NR;;STA;M;4.4;;Yerevan;URS;Outdoor;1978-06-15;Onik Khachatryan;;;ARM;;Male
NR;;STA;M;4.4;;Yerevan;URS;Outdoor;1978-06-15;Viktor Sosedov;;;ARM;;Male
NR;;STA;M;3.3;;UNKNOWN;???;Outdoor;1995-01-01;Ericko Pieternella;;;ARU;1980;Male
NR;;STA;M;5.41;;Norman;USA;Outdoor;2005-05-28;Makisi Haleck;;;ASA;;Male
NR;;STA;M;6.05;;Edmonton;CAN;Outdoor;2001-08-09;Dmitri Markov;;;AUS;1975;Male
NR;;STA;M;5.0;;Kharkov;URS;Outdoor;1973-05-05;Aleksandr Zyatin;;;AZE;1951;Male
NR;;STA;M;5.06;;Nassau;BAH;Outdoor;2023-04-09;Brenden Vanderpool;;;BAH;2005;Male
NR;;STA;M;4.35;;Dhaka;BAN;Outdoor;2006-04-29;Humayun Kabir;;;BAN;1979;Male
NR;;STA;M;4.61;;Azusa;USA;Outdoor;2023-04-28;Aaron Worrell;;;BAR;1995;Male
NR;;STA;M;4.1;;Bujumbura;BDI;Outdoor;1979-09-09;Pierre Ntibarashira;;;BDI;;Male
NR;;STA;M;4.1;;Bujumbura;BDI;Outdoor;1981-01-01;Venant Rwamaheke;;;BDI;;Male
NR;;STA;M;5.85;;Merzig;GER;Outdoor;2022-06-11;Ben Broeders;;;BEL;1995;Male
NR;;STA;M;3.5;;Dakar;SEN;Outdoor;1957-06-30;John Godonou-Dossou;;;BEN;;Male
NR;;STA;M;3.86;;Tuscaloosa;USA;Outdoor;1987-05-15;Brooke Onley;;;BER;;Male
NR;;STA;M;4.92;;Sarajevo;BIH;Outdoor;2023-09-16;Arian Milicija;;;BIH;2005;Male
NR;;STA;M;3.2;;San Salvador;ESA;Outdoor;1994-01-21;Joel Wade;;;BIZ;1971;Male
NR;;STA;M;6.0;;Auckland;NZL;Outdoor;1998-02-20;Dmitri Markov;;;BLR;1975;Male
NR;;STA;M;3.9;;Cochabamba;BOL;Outdoor;1986-08-24;Daniel Araujo;;;BOL;;Male
NR;;STA;M;3.93;;Salôn-de-Provence;FRA;Outdoor;2014-02-07;Calvin Dikomane;;;BOT;1993;Male
NR;;STA;M;6.03;;Río de Janeiro;BRA;Outdoor;2016-08-15;Thiago Braz;;;BRA;1993;Male
NR;;STA;M;4.45;;Manama;BRN;Outdoor;1995-04-16;Ibrahim Jassim Hussein;;;BRN;;Male
NR;;STA;M;4.7;;Singapore;SGP;Outdoor;1995-09-03;Demingo Kapal;;;BRU;;Male
NR;;STA;M;5.82;;Sofia;BUL;Outdoor;2007-06-02;Spas Buhalov;;;BUL;1980;Male
NR;;STA;M;3.85;;Ouagadougou;BUR;Outdoor;1993-02-05;Alassane Neya;;;BUR;;Male
NR;;STA;M;3.8;;Noisy-le-Grand;FRA;Outdoor;1989-04-30;Mickaël Conjungo;;;CAF;1968;Male
NR;;STA;M;3.9;;Phnom Penh;CAM;Outdoor;1968-07-18;Peou Chin;;;CAM;;Male
NR;;STA;M;5.93;;London;GBR;Outdoor;2015-07-25;Shawn Barber;;;CAN;1994;Male
NR;;STA;M;4.25;;Tunis;TUN;Outdoor;1969-06-14;Jean-Prosper Tsondzabéka;;;CGO;1946;Male
NR;;STA;M;3.8;;Brazzaville;CGO;Outdoor;1963-01-01;Hubert Djimtoloum;;;CHA;;Male
NR;;STA;M;5.5;;Tallahassee;USA;Outdoor;1992-05-28;Thomas Riether;;;CHI;1964;Male
NR;;STA;M;5.5;;Tallahassee;USA;Outdoor;1992-05-28;Tom Riether;;;CHI;1964;Male
NR;;STA;M;5.82;;London;GBR;Outdoor;2017-08-08;Xue Changrui;;;CHN;1991;Male
NR;;STA;M;5.35;;Austin;USA;Outdoor;2017-05-26;Rashid Coulibaly;;;CIV;1998;Male
NR;;STA;M;4.6;;Tourcoing;FRA;Outdoor;2015-10-04;David Williams Nzodom Djozing;;;CMR;1999;Male
NR;;STA;M;4.35;;Réduit;MRI;Outdoor;2015-01-03;Florent Lomba;;;COD;1994;Male
NR;;STA;M;3.1;;Nouméa;FRA;Outdoor;1987-12-17;Akanoa William;;;COK;;Male
NR;;STA;M;5.5;;Cali;COL;Outdoor;2023-10-21;Walter Viáfara;;;COL;1992;Male
NR;;STA;M;2.5;;L'Etang Sale;FRA;Outdoor;2019-05-05;Attoumane Abdoul-Had;;;COM;1989;Male
NR;;STA;M;4.7;;Guimarães;POR;Outdoor;2011-02-07;Jose Rosa;;;CPV;;Male
NR;;STA;M;5.2;;San Antonio;USA;Outdoor;1998-07-11;Roger Borbon;;;CRC;1973;Male
NR;;STA;M;5.71;;Zagreb;CRO;Outdoor;2018-07-29;Ivan Horvat;;;CRO;1993;Male
NR;;STA;M;5.9;;Daegu;KOR;Outdoor;2011-08-29;Lázaro Borges;;;CUB;1986;Male
NR;;STA;M;5.83;;Praha;CZE;Outdoor;2016-06-22;Jan Kudlička;;;CZE;1988;Male
NR;;STA;M;5.75;;Fort-de-France;FRA;Outdoor;2002-04-27;Piotr Buciarski;;;DEN;1975;Male
NR;;STA;M;2.9;;Bridgetown;BAR;Outdoor;2003-07-19;Andy Baron;;;DMA;;Male
NR;;STA;M;5.18;;Seaside Heights;USA;Outdoor;2016-07-31;Abbey Alcon;;;DOM;1994;Male
NR;;STA;M;5.55;;Goleniow;POL;Outdoor;2019-06-26;José Rodolfo Pacho;;;ECU;1996;Male
NR;;STA;M;5.2;;Marrakech;MAR;Outdoor;2023-06-21;Tamer Ashraf Mohamed;;;EGY;2005;Male
NR;;STA;M;2.6;;Landquart;SUI;Outdoor;2014-05-24;Efrem Samiel;;;ERI;;Male
NR;;STA;M;2.6;;Génève;SUI;Outdoor;2014-05-31;Awet Eyob;;;ERI;;Male
NR;;STA;M;5.35;;Austin;USA;Outdoor;2019-03-28;Natán Rivera;;;ESA;1998;Male
NR;;STA;M;5.81;;Barcelona;ESP;Outdoor;2000-09-02;Monxtu Miranda;;;ESP;1976;Male
NR;;STA;M;5.86;;Chiari;ITA;Outdoor;1993-09-05;Valeri Bukrejev;;;EST;1964;Male
NR;;STA;M;4.5;;Addis Ababa;ETH;Outdoor;2018-04-02;Mezegebu Birara;;;ETH;;Male
NR;;STA;M;4.45;;Manchester;GBR;Outdoor;2002-07-28;Joe Rodan;;;FIJ;1977;Male
NR;;STA;M;5.82;;Kuortane;FIN;Outdoor;1993-06-26;Jani Lehtonen;;;FIN;1968;Male
NR;;STA;M;3.85;;Suva;FIJ;Outdoor;2003-10-07;Keitani Graham;;;FSM;;Male
NR;;STA;M;4.5;;Valbonne;FRA;Outdoor;1981-08-08;Sylvain Lindzondzo;;;GAB;;Male
NR;;STA;M;5.57;;Aachen;GER;Outdoor;2022-09-10;Lamin Krubally;;;GAM;1995;Male
NR;;STA;M;5.85;;Manchester;GBR;Outdoor;2020-09-04;Harry Coppell;;;GBR;1996;Male
NR;;STA;M;4.2;;Lisboa;POR;Outdoor;2014-07-16;Emerson Evora;;;GBS;;Male
NR;;STA;M;5.3;;Kharkov;URS;Outdoor;1983-07-17;Sergey Amosov;;;GEO;1957;Male
NR;;STA;M;2.2;;Sabadell;ESP;Outdoor;2007-09-30;Alfonso Ekwunezi Ikuga;;;GEQ;;Male
NR;;STA;M;6.01;;Aachen;GER;Outdoor;2012-09-05;Björn Otto;;;GER;1977;Male
NR;;STA;M;5.4;;Pueblo;USA;Outdoor;2013-05-25;Jordan Yamoah;;;GHA;1993;Male
NR;;STA;M;5.4;;San Angelo;USA;Outdoor;2016-04-09;Jordan Yamoah;;;GHA;1993;Male
NR;;STA;M;3.13;;Collegeville;USA;Outdoor;2023-05-06;Benjamin Power;;;GIB;2001;Male
NR;;STA;M;5.91;;Saint-Denis;FRA;Outdoor;2015-07-04;Konstadínos Filippídis;;;GRE;1986;Male
NR;;STA;M;4.92;;Chula Vista;USA;Outdoor;2021-04-25;Lindon Victor;;;GRN;1993;Male
NR;;STA;M;5.2;;Queretaro;MEX;Outdoor;2022-04-10;Christiaan Higueros;;;GUA;1998;Male
NR;;STA;M;5.0;;Gulf Shores;USA;Outdoor;2017-05-27;Moussa Conde;;;GUI;1996;Male
NR;;STA;M;2.45;;Seattle;USA;Outdoor;2008-03-22;Jude Martinez;;;GUM;;Male
NR;;STA;M;4.11;;Ponce;PUR;Outdoor;1967-04-01;Reginald Dash;;;GUY;;Male
NR;;STA;M;4.7;;Macomb;USA;Outdoor;2014-04-12;Chandler Polyte;;;HAI;;Male
NR;;STA;M;5.0;;Hongkong;HKG;Outdoor;2022-10-08;Cheung Pui Yin;;;HKG;1993;Male
NR;;STA;M;4.3;;Lewisburg;USA;Outdoor;2021-04-11;Miguel Negrete;;;HON;2002;Male
NR;;STA;M;5.92;;Linz;AUT;Outdoor;1991-07-05;István Bagyula;;;HUN;1969;Male
NR;;STA;M;5.3;;Kuala Lumpur;MAS;Outdoor;2018-07-24;Idan Fauzan Richsan;;;INA;2000;Male
NR;;STA;M;5.31;;Gandhinagar;IND;Outdoor;2022-10-03;Subramaniam Siva;;;IND;1996;Male
NR;;STA;M;5.36;;Tehran;IRI;Outdoor;2009-08-07;Mohsen Rabbani;;;IRI;1983;Male
NR;;STA;M;5.36;;Tempe;USA;Outdoor;2013-03-23;Brian McGovern;;;IRL;1990;Male
NR;;STA;M;5.45;;Al Najaf;IRQ;Outdoor;2019-06-15;Muntaher Faleh Abdelwahid;;;IRQ;1998;Male
NR;;STA;M;5.31;;Lage;GER;Outdoor;1984-05-31;Sigurdur Sigurdsson;;;ISL;1957;Male
NR;;STA;M;5.93;;Madrid;ESP;Outdoor;2003-07-19;Alex Averbukh;;;ISR;1974;Male
NR;;STA;M;5.2;;Los Angeles;USA;Outdoor;1984-08-06;Brian Morrisette;;;ISV;1956;Male
NR;;STA;M;5.9;;Saint-Denis;FRA;Outdoor;2003-08-28;Giuseppe Gibilisco;;;ITA;1979;Male
NR;;STA;M;4.2;;Indianapolis;USA;Outdoor;1987-08-13;Paul Hewlett;;;IVB;1961;Male
NR;;STA;M;5.35;;Irapuato;MEX;Outdoor;2012-07-07;K'Don Samuels;;;JAM;1990;Male
NR;;STA;M;4.91;;Irbid;JOR;Outdoor;2010-03-20;Taher Salem Al-Zaboun;;;JOR;1980;Male
NR;;STA;M;5.83;;Shizuoka;JPN;Outdoor;2005-05-03;Daichi Sawano;;;JPN;1980;Male
NR;;STA;M;5.92;;Dijón;FRA;Outdoor;1992-06-13;Igor Potapovich;;;KAZ;1967;Male
NR;;STA;M;4.6;;Nairobi;KEN;Outdoor;2000-07-22;Kenneth Kirui;;;KEN;;Male
NR;;STA;M;5.23;;Atlanta;USA;Outdoor;2011-03-19;Nikita Kirillov;;;KGZ;1993;Male
NR;;STA;M;2.1;;Mata-Utu;FRA;Outdoor;2013-04-09;Boitu Baiteke;;;KIR;1990;Male
NR;;STA;M;5.8;;Sydney;AUS;Outdoor;2020-03-01;Jin Min-Sub;;;KOR;1992;Male
NR;;STA;M;3.1;;Bassano del Grappa;ITA;Outdoor;2018-09-23;Erdonit Racaj;;;KOS;2004;Male
NR;;STA;M;5.26;;Al-Kuwait;KUW;Outdoor;2011-05-17;Fahad Bader Al-Mershad;;;KUW;1980;Male
NR;;STA;M;4.0;;Vientiane;LAO;Outdoor;2009-10-12;Novome Ying Yong;;;LAO;;Male
NR;;STA;M;5.8;;Bryansk;URS;Outdoor;1987-07-17;Aleksandr Obizhajevs;;;LAT;1959;Male
NR;;STA;M;3.7;;Trípoli;GRE;Outdoor;1969-07-25;Ali Magrowi;;;LBA;;Male
NR;;STA;M;4.4;;Izmir;TUR;Outdoor;1971-10-15;Mohamed Nasser;;;LBN;;Male
NR;;STA;M;4.5;;Ratingen;GER;Outdoor;2011-07-17;Jangy Addy;;;LBR;1985;Male
NR;;STA;M;5.7;;El Paso;USA;Outdoor;2000-08-26;Dominic Johnson;;;LCA;1975;Male
NR;;STA;M;4.7;;Frauenfeld;SUI;Outdoor;2022-07-02;Luc Thommen;;;LIE;2004;Male
NR;;STA;M;5.4;;Vilnius;URS;Outdoor;1981-08-21;Zigmas Biliunas;;;LTU;1958;Male
NR;;STA;M;5.4;;Innsbruck;AUT;Outdoor;2005-05-15;Fabian Mores;;;LUX;1982;Male
NR;;STA;M;3.3;;Hongkong;HKG;Outdoor;1980-02-02;Tam Kam Hung;;;MAC;;Male
NR;;STA;M;4.6;;Aulnay-sous-Bois;FRA;Outdoor;2004-07-07;Florian Henry;;;MAD;;Male
NR;;STA;M;5.45;;Rabat;MAR;Outdoor;2005-06-18;Mohamed Karbib;;;MAR;1984;Male
NR;;STA;M;5.31;;Kuala Lumpur;MAS;Outdoor;2018-03-18;Mohd Iskandar Alwi;;;MAS;1994;Male
NR;;STA;M;3.81;;Blantyre;MAW;Outdoor;1967-08-26;C. Msompha;;;MAW;;Male
NR;;STA;M;5.7;;Chelyabinsk;URS;Outdoor;1987-06-20;Aleksandr Jukov;;;MDA;1965;Male
NR;;STA;M;5.82;;Walnut;USA;Outdoor;2007-04-15;Giovanni Lanaro;;;MEX;1981;Male
NR;;STA;M;3.8;;Ulan Bator;MGL;Outdoor;1970-07-12;Tserendesh Tsogtbaatar;;;MGL;;Male
NR;;STA;M;3.9;;Livorno;ITA;Outdoor;1968-08-15;Vladimir Karer;;;MKD;1949;Male
NR;;STA;M;5.31;;Pontoise;FRA;Outdoor;2023-06-24;Boubacar Diallo;;;MLI;1996;Male
NR;;STA;M;4.65;;Marsa;MLT;Outdoor;2024-02-10;Nikolai Bonello;;;MLT;2005;Male
NR;;STA;M;4.7;;Bar;MNE;Outdoor;2022-04-29;Darko Pešić;;;MNE;1992;Male
NR;;STA;M;3.58;;Uxbridge;GBR;Outdoor;1959-09-14;Lloyd Maloney;;;MNT;;Male
NR;;STA;M;3.6;;Monaco;MON;Outdoor;1988-03-20;Yvan Ornella;;;MON;1970;Male
NR;;STA;M;4.0;;Maputo;MOZ;Outdoor;1974-04-28;Candido Coelho;;;MOZ;;Male
NR;;STA;M;5.5;;Dreux;FRA;Outdoor;1996-06-12;Kersley Gardenne;;;MRI;1972;Male
NR;;STA;M;3.15;;Nouakchott;MTN;Outdoor;1968-10-05;Sidy E. Ould Mbarek;;;MTN;;Male
NR;;STA;M;4.75;;Yangon;MYA;Outdoor;1974-03-31;Kyaw Zaw;;;MYA;;Male
